[2026-08-13T07:56:14.736Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 14ms | Success: true | Reason: N/A
[2026-08-13T09:30:31.204Z] User: 111 | Chat: 999001 | Callback: "rej_761bdff240" | Handler: Job Approval Handler | Duration: 8ms | Success: true | Reason: N/A
[2026-08-13T09:30:31.206Z] User: 111 | Chat: 999001 | Callback: "app_0000000000" | Handler: Job Approval Handler | Duration: 2ms | Success: false | Reason: UNRESOLVED_APPLICATION
[2026-08-13T09:30:31.207Z] User: 111 | Chat: 999001 | Callback: "rej_0000000000" | Handler: Job Approval Handler | Duration: 1ms | Success: false | Reason: UNRESOLVED_APPLICATION
[2026-08-13T09:30:31.233Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 3ms | Success: true | Reason: N/A
[2026-08-13T09:30:31.268Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 4ms | Success: true | Reason: N/A
[2026-08-13T09:30:31.282Z] User: 111 | Chat: 999001 | Callback: "app_761bdff240" | Handler: Job Approval Handler | Duration: 14ms | Success: true | Reason: N/A
[2026-08-13T09:30:31.285Z] User: 111 | Chat: 999001 | Callback: "rej_761bdff240" | Handler: Job Approval Handler | Duration: 2ms | Success: true | Reason: N/A
[2026-08-13T09:30:31.349Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 5ms | Success: true | Reason: N/A
[2026-08-13T09:30:31.366Z] User: 111 | Chat: 999001 | Callback: "rej_771e1e6422" | Handler: Job Approval Handler | Duration: 5ms | Success: true | Reason: N/A
[2026-08-13T09:30:31.400Z] User: 111 | Chat: 999001 | Callback: "apply_all" | Handler: Bulk Approval Handler | Duration: 2ms | Success: true | Reason: N/A
[2026-08-13T09:30:31.424Z] User: 111 | Chat: 999001 | Callback: "reject_all" | Handler: Bulk Approval Handler | Duration: 13ms | Success: true | Reason: N/A
[2026-08-13T09:32:51.155Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 8ms | Success: true | Reason: N/A
[2026-08-13T09:32:51.186Z] User: 111 | Chat: 999001 | Callback: "rej_771e1e6422" | Handler: Job Approval Handler | Duration: 2ms | Success: true | Reason: N/A
[2026-08-13T09:32:51.216Z] User: 111 | Chat: 999001 | Callback: "app_0000000000" | Handler: Job Approval Handler | Duration: 1ms | Success: false | Reason: UNRESOLVED_APPLICATION
[2026-08-13T09:32:51.234Z] User: 111 | Chat: 999001 | Callback: "rej_0000000000" | Handler: Job Approval Handler | Duration: 2ms | Success: false | Reason: UNRESOLVED_APPLICATION
[2026-08-13T09:32:51.253Z] User: 111 | Chat: 999001 | Callback: "app_nonexistent999" | Handler: Job Approval Handler | Duration: 2ms | Success: false | Reason: UNRESOLVED_APPLICATION
[2026-08-13T09:32:51.268Z] User: 111 | Chat: 999001 | Callback: "app_761bdff240" | Handler: Job Approval Handler | Duration: 2ms | Success: true | Reason: N/A
[2026-08-13T09:32:51.290Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 3ms | Success: true | Reason: N/A
[2026-08-13T09:32:51.326Z] User: 111 | Chat: 999001 | Callback: "rej_771e1e6422" | Handler: Job Approval Handler | Duration: 4ms | Success: true | Reason: N/A
[2026-08-13T09:32:51.863Z] User: 111 | Chat: 999001 | Callback: "follow_wait_771e1e6422" | Handler: Follow-up Scheduler | Duration: 502ms | Success: true | Reason: N/A
[2026-08-13T09:32:51.886Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 4ms | Success: true | Reason: N/A
[2026-08-13T09:32:51.904Z] User: 111 | Chat: 999001 | Callback: "rej_771e1e6422" | Handler: Job Approval Handler | Duration: 17ms | Success: true | Reason: N/A
[2026-08-13T09:32:51.906Z] User: 111 | Chat: 999001 | Callback: "app_761bdff240" | Handler: Job Approval Handler | Duration: 2ms | Success: true | Reason: N/A
[2026-08-13T09:32:51.915Z] User: 111 | Chat: 999001 | Callback: "rej_761bdff240" | Handler: Job Approval Handler | Duration: 9ms | Success: true | Reason: N/A
[2026-08-13T09:32:51.917Z] User: 111 | Chat: 999001 | Callback: "app_0000000000" | Handler: Job Approval Handler | Duration: 1ms | Success: false | Reason: UNRESOLVED_APPLICATION
[2026-08-13T09:32:51.919Z] User: 111 | Chat: 999001 | Callback: "rej_0000000000" | Handler: Job Approval Handler | Duration: 1ms | Success: false | Reason: UNRESOLVED_APPLICATION
[2026-08-13T09:32:51.955Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 4ms | Success: true | Reason: N/A
[2026-08-13T09:32:51.985Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 3ms | Success: true | Reason: N/A
[2026-08-13T09:32:51.997Z] User: 111 | Chat: 999001 | Callback: "app_761bdff240" | Handler: Job Approval Handler | Duration: 11ms | Success: true | Reason: N/A
[2026-08-13T09:32:51.999Z] User: 111 | Chat: 999001 | Callback: "rej_761bdff240" | Handler: Job Approval Handler | Duration: 2ms | Success: true | Reason: N/A
[2026-08-13T09:32:52.065Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 3ms | Success: true | Reason: N/A
[2026-08-13T09:32:52.081Z] User: 111 | Chat: 999001 | Callback: "rej_771e1e6422" | Handler: Job Approval Handler | Duration: 2ms | Success: true | Reason: N/A
[2026-08-13T09:32:52.115Z] User: 111 | Chat: 999001 | Callback: "apply_all" | Handler: Bulk Approval Handler | Duration: 2ms | Success: true | Reason: N/A
[2026-08-13T09:32:52.138Z] User: 111 | Chat: 999001 | Callback: "reject_all" | Handler: Bulk Approval Handler | Duration: 12ms | Success: true | Reason: N/A
[2026-08-13T09:34:36.464Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 9ms | Success: true | Reason: N/A
[2026-08-13T09:34:36.496Z] User: 111 | Chat: 999001 | Callback: "rej_771e1e6422" | Handler: Job Approval Handler | Duration: 2ms | Success: true | Reason: N/A
[2026-08-13T09:34:36.525Z] User: 111 | Chat: 999001 | Callback: "app_0000000000" | Handler: Job Approval Handler | Duration: 2ms | Success: false | Reason: UNRESOLVED_APPLICATION
[2026-08-13T09:34:36.548Z] User: 111 | Chat: 999001 | Callback: "rej_0000000000" | Handler: Job Approval Handler | Duration: 2ms | Success: false | Reason: UNRESOLVED_APPLICATION
[2026-08-13T09:34:36.569Z] User: 111 | Chat: 999001 | Callback: "app_nonexistent999" | Handler: Job Approval Handler | Duration: 1ms | Success: false | Reason: UNRESOLVED_APPLICATION
[2026-08-13T09:34:36.593Z] User: 111 | Chat: 999001 | Callback: "app_761bdff240" | Handler: Job Approval Handler | Duration: 2ms | Success: true | Reason: N/A
[2026-08-13T09:34:36.615Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 3ms | Success: true | Reason: N/A
[2026-08-13T09:34:36.649Z] User: 111 | Chat: 999001 | Callback: "rej_771e1e6422" | Handler: Job Approval Handler | Duration: 2ms | Success: true | Reason: N/A
[2026-08-13T09:34:37.129Z] User: 111 | Chat: 999001 | Callback: "follow_wait_771e1e6422" | Handler: Follow-up Scheduler | Duration: 449ms | Success: true | Reason: N/A
[2026-08-13T09:34:37.152Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 4ms | Success: true | Reason: N/A
[2026-08-13T09:34:37.167Z] User: 111 | Chat: 999001 | Callback: "rej_771e1e6422" | Handler: Job Approval Handler | Duration: 15ms | Success: true | Reason: N/A
[2026-08-13T09:34:37.169Z] User: 111 | Chat: 999001 | Callback: "app_761bdff240" | Handler: Job Approval Handler | Duration: 2ms | Success: true | Reason: N/A
[2026-08-13T09:34:37.186Z] User: 111 | Chat: 999001 | Callback: "rej_761bdff240" | Handler: Job Approval Handler | Duration: 17ms | Success: true | Reason: N/A
[2026-08-13T09:34:37.189Z] User: 111 | Chat: 999001 | Callback: "app_0000000000" | Handler: Job Approval Handler | Duration: 2ms | Success: false | Reason: UNRESOLVED_APPLICATION
[2026-08-13T09:34:37.191Z] User: 111 | Chat: 999001 | Callback: "rej_0000000000" | Handler: Job Approval Handler | Duration: 2ms | Success: false | Reason: UNRESOLVED_APPLICATION
[2026-08-13T09:34:37.220Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 2ms | Success: true | Reason: N/A
[2026-08-13T09:34:37.252Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 3ms | Success: true | Reason: N/A
[2026-08-13T09:34:37.268Z] User: 111 | Chat: 999001 | Callback: "app_761bdff240" | Handler: Job Approval Handler | Duration: 15ms | Success: true | Reason: N/A
[2026-08-13T09:34:37.270Z] User: 111 | Chat: 999001 | Callback: "rej_761bdff240" | Handler: Job Approval Handler | Duration: 2ms | Success: true | Reason: N/A
[2026-08-13T09:34:37.345Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 6ms | Success: true | Reason: N/A
[2026-08-13T09:34:37.361Z] User: 111 | Chat: 999001 | Callback: "rej_771e1e6422" | Handler: Job Approval Handler | Duration: 3ms | Success: true | Reason: N/A
[2026-08-13T09:34:37.393Z] User: 111 | Chat: 999001 | Callback: "apply_all" | Handler: Bulk Approval Handler | Duration: 3ms | Success: true | Reason: N/A
[2026-08-13T09:34:37.419Z] User: 111 | Chat: 999001 | Callback: "reject_all" | Handler: Bulk Approval Handler | Duration: 12ms | Success: true | Reason: N/A
[2026-08-13T09:36:24.359Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 8ms | Success: true | Reason: N/A
[2026-08-13T09:36:24.390Z] User: 111 | Chat: 999001 | Callback: "rej_771e1e6422" | Handler: Job Approval Handler | Duration: 3ms | Success: true | Reason: N/A
[2026-08-13T09:36:24.419Z] User: 111 | Chat: 999001 | Callback: "app_0000000000" | Handler: Job Approval Handler | Duration: 2ms | Success: false | Reason: UNRESOLVED_APPLICATION
[2026-08-13T09:36:24.437Z] User: 111 | Chat: 999001 | Callback: "rej_0000000000" | Handler: Job Approval Handler | Duration: 1ms | Success: false | Reason: UNRESOLVED_APPLICATION
[2026-08-13T09:36:24.464Z] User: 111 | Chat: 999001 | Callback: "app_nonexistent999" | Handler: Job Approval Handler | Duration: 2ms | Success: false | Reason: UNRESOLVED_APPLICATION
[2026-08-13T09:36:24.483Z] User: 111 | Chat: 999001 | Callback: "app_761bdff240" | Handler: Job Approval Handler | Duration: 2ms | Success: true | Reason: N/A
[2026-08-13T09:36:24.502Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 3ms | Success: true | Reason: N/A
[2026-08-13T09:36:24.534Z] User: 111 | Chat: 999001 | Callback: "rej_771e1e6422" | Handler: Job Approval Handler | Duration: 2ms | Success: true | Reason: N/A
[2026-08-13T09:36:25.020Z] User: 111 | Chat: 999001 | Callback: "follow_wait_771e1e6422" | Handler: Follow-up Scheduler | Duration: 461ms | Success: true | Reason: N/A
[2026-08-13T09:36:25.045Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 8ms | Success: true | Reason: N/A
[2026-08-13T09:36:25.070Z] User: 111 | Chat: 999001 | Callback: "rej_771e1e6422" | Handler: Job Approval Handler | Duration: 21ms | Success: true | Reason: N/A
[2026-08-13T09:36:25.074Z] User: 111 | Chat: 999001 | Callback: "app_761bdff240" | Handler: Job Approval Handler | Duration: 2ms | Success: true | Reason: N/A
[2026-08-13T09:36:25.086Z] User: 111 | Chat: 999001 | Callback: "rej_761bdff240" | Handler: Job Approval Handler | Duration: 12ms | Success: true | Reason: N/A
[2026-08-13T09:36:25.089Z] User: 111 | Chat: 999001 | Callback: "app_0000000000" | Handler: Job Approval Handler | Duration: 2ms | Success: false | Reason: UNRESOLVED_APPLICATION
[2026-08-13T09:36:25.091Z] User: 111 | Chat: 999001 | Callback: "rej_0000000000" | Handler: Job Approval Handler | Duration: 2ms | Success: false | Reason: UNRESOLVED_APPLICATION
[2026-08-13T09:36:25.141Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 6ms | Success: true | Reason: N/A
[2026-08-13T09:36:25.199Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 6ms | Success: true | Reason: N/A
[2026-08-13T09:36:25.223Z] User: 111 | Chat: 999001 | Callback: "app_761bdff240" | Handler: Job Approval Handler | Duration: 23ms | Success: true | Reason: N/A
[2026-08-13T09:36:25.228Z] User: 111 | Chat: 999001 | Callback: "rej_761bdff240" | Handler: Job Approval Handler | Duration: 5ms | Success: true | Reason: N/A
[2026-08-13T09:36:25.334Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 7ms | Success: true | Reason: N/A
[2026-08-13T09:36:25.353Z] User: 111 | Chat: 999001 | Callback: "rej_771e1e6422" | Handler: Job Approval Handler | Duration: 7ms | Success: true | Reason: N/A
[2026-08-13T09:36:25.387Z] User: 111 | Chat: 999001 | Callback: "apply_all" | Handler: Bulk Approval Handler | Duration: 2ms | Success: true | Reason: N/A
[2026-08-13T09:36:25.415Z] User: 111 | Chat: 999001 | Callback: "reject_all" | Handler: Bulk Approval Handler | Duration: 14ms | Success: true | Reason: N/A
[2026-08-13T09:37:21.825Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 9ms | Success: true | Reason: N/A
[2026-08-13T09:37:21.856Z] User: 111 | Chat: 999001 | Callback: "rej_771e1e6422" | Handler: Job Approval Handler | Duration: 3ms | Success: true | Reason: N/A
[2026-08-13T09:37:21.888Z] User: 111 | Chat: 999001 | Callback: "app_0000000000" | Handler: Job Approval Handler | Duration: 1ms | Success: false | Reason: UNRESOLVED_APPLICATION
[2026-08-13T09:37:21.909Z] User: 111 | Chat: 999001 | Callback: "rej_0000000000" | Handler: Job Approval Handler | Duration: 2ms | Success: false | Reason: UNRESOLVED_APPLICATION
[2026-08-13T09:37:21.928Z] User: 111 | Chat: 999001 | Callback: "app_nonexistent999" | Handler: Job Approval Handler | Duration: 2ms | Success: false | Reason: UNRESOLVED_APPLICATION
[2026-08-13T09:37:21.952Z] User: 111 | Chat: 999001 | Callback: "app_761bdff240" | Handler: Job Approval Handler | Duration: 2ms | Success: true | Reason: N/A
[2026-08-13T09:37:21.973Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 3ms | Success: true | Reason: N/A
[2026-08-13T09:37:22.009Z] User: 111 | Chat: 999001 | Callback: "rej_771e1e6422" | Handler: Job Approval Handler | Duration: 3ms | Success: true | Reason: N/A
[2026-08-13T09:37:22.494Z] User: 111 | Chat: 999001 | Callback: "follow_wait_771e1e6422" | Handler: Follow-up Scheduler | Duration: 452ms | Success: true | Reason: N/A
[2026-08-13T09:37:22.522Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 4ms | Success: true | Reason: N/A
[2026-08-13T09:37:22.539Z] User: 111 | Chat: 999001 | Callback: "rej_771e1e6422" | Handler: Job Approval Handler | Duration: 16ms | Success: true | Reason: N/A
[2026-08-13T09:37:22.542Z] User: 111 | Chat: 999001 | Callback: "app_761bdff240" | Handler: Job Approval Handler | Duration: 2ms | Success: true | Reason: N/A
[2026-08-13T09:37:22.554Z] User: 111 | Chat: 999001 | Callback: "rej_761bdff240" | Handler: Job Approval Handler | Duration: 12ms | Success: true | Reason: N/A
[2026-08-13T09:37:22.556Z] User: 111 | Chat: 999001 | Callback: "app_0000000000" | Handler: Job Approval Handler | Duration: 1ms | Success: false | Reason: UNRESOLVED_APPLICATION
[2026-08-13T09:37:22.558Z] User: 111 | Chat: 999001 | Callback: "rej_0000000000" | Handler: Job Approval Handler | Duration: 1ms | Success: false | Reason: UNRESOLVED_APPLICATION
[2026-08-13T09:37:22.588Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 3ms | Success: true | Reason: N/A
[2026-08-13T09:37:22.623Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 3ms | Success: true | Reason: N/A
[2026-08-13T09:37:22.636Z] User: 111 | Chat: 999001 | Callback: "app_761bdff240" | Handler: Job Approval Handler | Duration: 13ms | Success: true | Reason: N/A
[2026-08-13T09:37:22.639Z] User: 111 | Chat: 999001 | Callback: "rej_761bdff240" | Handler: Job Approval Handler | Duration: 2ms | Success: true | Reason: N/A
[2026-08-13T09:37:22.699Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 3ms | Success: true | Reason: N/A
[2026-08-13T09:37:22.713Z] User: 111 | Chat: 999001 | Callback: "rej_771e1e6422" | Handler: Job Approval Handler | Duration: 3ms | Success: true | Reason: N/A
[2026-08-13T09:37:22.745Z] User: 111 | Chat: 999001 | Callback: "apply_all" | Handler: Bulk Approval Handler | Duration: 2ms | Success: true | Reason: N/A
[2026-08-13T09:37:22.768Z] User: 111 | Chat: 999001 | Callback: "reject_all" | Handler: Bulk Approval Handler | Duration: 13ms | Success: true | Reason: N/A
[2026-08-13T09:37:52.284Z] User: 642578356 | Chat: 642578356 | Callback: "digest_funnel" | Handler: Unknown Callback Router | Duration: 1052ms | Success: false | Reason: UNKNOWN_CALLBACK_PREFIX
[2026-08-13T09:37:54.782Z] User: 642578356 | Chat: 642578356 | Callback: "digest_funnel" | Handler: Unknown Callback Router | Duration: 379ms | Success: false | Reason: UNKNOWN_CALLBACK_PREFIX
[2026-08-13T09:37:56.308Z] User: 642578356 | Chat: 642578356 | Callback: "digest_refresh" | Handler: Unknown Callback Router | Duration: 464ms | Success: false | Reason: UNKNOWN_CALLBACK_PREFIX
[2026-08-13T09:39:46.592Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 8ms | Success: true | Reason: N/A
[2026-08-13T09:39:46.623Z] User: 111 | Chat: 999001 | Callback: "rej_771e1e6422" | Handler: Job Approval Handler | Duration: 3ms | Success: true | Reason: N/A
[2026-08-13T09:39:46.652Z] User: 111 | Chat: 999001 | Callback: "app_0000000000" | Handler: Job Approval Handler | Duration: 1ms | Success: false | Reason: UNRESOLVED_APPLICATION
[2026-08-13T09:39:46.668Z] User: 111 | Chat: 999001 | Callback: "rej_0000000000" | Handler: Job Approval Handler | Duration: 1ms | Success: false | Reason: UNRESOLVED_APPLICATION
[2026-08-13T09:39:46.690Z] User: 111 | Chat: 999001 | Callback: "app_nonexistent999" | Handler: Job Approval Handler | Duration: 3ms | Success: false | Reason: UNRESOLVED_APPLICATION
[2026-08-13T09:39:46.712Z] User: 111 | Chat: 999001 | Callback: "app_761bdff240" | Handler: Job Approval Handler | Duration: 2ms | Success: true | Reason: N/A
[2026-08-13T09:39:46.737Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 3ms | Success: true | Reason: N/A
